AXP,AMGN,AAPL,BA,CAT,CSCO,CVX,GS,HD,HON,IBM,INTC,JNJ,KO,JPM,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,CRM,VZ,V,WBA,WMT,DIS
1.003505365,0.999786254,1.000480654,1.004693735,0.983103034,1.001057285,1.032446585,0.992576122,1.004576887,1.007519334,0.997619428,1.034168103,1.008415953,1.011842925,1.003671469,0.988477469,0.994308542,1.027139625,0.984199933,0.995481253,1.010365917,1.007567285,0.994522535,1.02566292,0.990737341,1.038071248,0.994741143,0.979442753,0.998027313
1.003493111,0.995242348,1.028404972,1.024701255,0.999770843,1.000211196,1.011573836,1.006003908,1.011173174,1.022251302,1.008128176,1.010055428,0.990163994,1.011293614,1.003561831,1.004696707,1.005272158,1.005493809,1.028799368,1.005888799,1.005745337,0.99644243,0.998102077,1.011868904,0.990650816,1.00963258,0.994156956,1.009695248,1.004492363
1.004641307,1.011440569,1.017109442,1.033198975,1.008557419,0.998099261,0.99782867,1.00146669,0.999785474,1.005137626,1.002662987,1.016050325,1,1.000203005,0.99558754,1.000112667,1.004545167,1.003642478,1.013996624,1.010611087,0.993981465,1.001110751,0.992916025,1.00805227,1.001850444,1.007279145,0.99790091,1.008758057,1.007692316
1.010202088,1.013010446,1.00034454,1.002267278,0.988939341,1.004655142,0.994978189,0.992980152,0.991040303,1.001412281,1.005680501,0.99780052,1.000903033,1,0.999518229,0.992172023,1.007209686,1.003110883,0.988901306,0.998189693,1.004926067,0.995007156,1.011978529,0.994590855,0.993535316,0.992703333,1.002243767,1.000418421,0.988904669
0.99456936,0.965768509,0.981060606,0.98555138,0.986517588,0.983572051,0.994532352,0.981944929,0.996481193,0.994963062,0.977039348,0.986573107,0.992857165,1.003248072,0.986890293,0.994891622,0.986523123,0.992634723,0.992832198,0.99613106,0.992034324,1.009637586,0.998144712,0.97976341,0.995910002,0.99067067,0.996222135,1.011396947,0.995871044
1.001245311,1.009607578,0.996899497,0.999358272,0.998602322,1.010492462,0.994502233,0.992748698,1.0025533,1.003105009,1.00390419,0.992078001,1.002650443,1.001618818,0.990037155,0.996976272,0.999899975,1.009112197,1.003799763,0.999635902,1.00586782,0.992347736,0.973605926,1.011230911,1.007093541,1.001498231,0.984831544,0.988111227,1.005047364
1.008515184,0.99887093,0.994249093,0.997629123,1.002565995,1.008264527,0.994641903,0.998226139,0.991221442,0.999125193,1.002094136,0.998566749,0.996978897,1.002222242,0.995264365,0.997195966,1.005454894,0.989551054,0.996025381,1.016027185,1.005731225,0.997058566,0.981825204,1.02068045,1.001853531,1.002991865,1.004991415,1.00648666,0.981436643
1.015083919,1.014209592,1.008617176,1.016759472,1.029008029,1.006515279,1.015134708,1.016515983,1.014213897,1.012661672,1.015374271,1.025425425,1.016363667,1.001007841,1.017049971,0.998335854,1.028171833,1.023595315,1.015581938,1.012308783,1.010074336,1.014670739,1.024733548,1.018010061,1.006845495,1.008451719,1.015467532,1.0080042,0.997806972
1.005233626,1.002918872,0.995845234,0.999659101,1.003241185,0.991856358,1.007159695,1.001028315,1.015577835,1.007448756,1.010804822,1.009198221,1.002161546,1.002617821,1.004775809,1.001034621,1.015249039,1.006367868,0.999251558,1.008145473,0.999798469,1.006129114,1.001138474,0.985318514,1.001102573,1.010564124,1.012157658,1.010003104,1.009157509
0.991260738,0.987829384,1.003643272,0.998149009,0.996393606,1.018947411,0.988207778,0.988905424,0.996284714,0.993662582,0.99243747,1.006736675,0.998958728,0.915645694,0.993500844,1.009876549,0.977159985,0.998987557,1.000842655,0.991569063,0.992140276,0.991330888,1.005799845,0.994202038,0.99174007,0.997700181,0.995581955,1.005921942,1.004174292
1.007128062,1.008892238,0.997775152,1.019886765,1.026994436,1.02128095,1.010071039,1.03100816,1.024932033,1.018602199,1.011357025,1.01672897,1.015412159,0.992322922,1.030560487,1.023312709,1.01917732,1.011021047,1.012347979,1.008266379,1.000203169,1.014259868,1.02185964,0.997366288,1.020914326,1.012224085,1.018305353,1.014920839,1.017440737
0.991804833,0.992725948,1.00299256,0.995908819,0.997063186,1.004450779,0.999664851,1.000856413,0.999688149,0.999739056,1.004854007,0.994967131,0.994940585,0.990937224,0.996494524,0.995999328,0.997845461,0.992858053,0.99953795,0.990513036,1.015333011,1.002796341,0.997344444,1.009808224,1.005076124,0.996756594,1.013618412,1.022102201,1.008171294
1.002629099,0.999732561,1.00643543,1.01270835,1.033210566,0.99959716,1.00813009,0.999647697,0.99750431,1.00848123,0.994953107,0.999805389,1.004864058,1.006022663,1.00484885,1.006917741,1.000575764,1.002397783,0.990570435,1.003192574,0.9928993,1.004957389,0.996671743,0.987111587,1.005771988,1.002007713,0.964664826,0.977299412,1.001497648
0.99840796,0.992403178,0.994361425,0.990582372,0.989808331,0.995567177,0.990522115,0.988721022,0.999843633,0.987255784,0.998840532,1.0003892,0.99317926,1.016851509,0.997918431,1.012853859,0.996355464,1.005035823,1.021091945,0.989509677,1.005036261,1.000616633,0.988460481,1.006875313,1.006994333,0.994956153,0.981476296,0.995094133,1.005365948
1.007785395,1.010781671,1.011165697,1.01549404,0.998559821,1.014167193,1.002098372,0.998166628,1.002971494,1.003866038,1.010229249,1.021007625,1.008713691,0.98735277,0.995543747,1.001969258,1.007604572,1.011775068,1.014258267,1.00964866,1.004710373,1.009243544,1.002665131,1.010524293,1.013713196,1.012986076,0.999432368,1.00160986,1.008399676
0.995253146,1.012319989,1.007284477,1.006650176,1.019685687,1.013570145,1.001926493,1.013520378,0.987473346,1.005613584,1.001508156,1.011621185,0.997071677,0.992491166,1.010476171,0.996942747,1.005875309,0.995171454,1.005587051,1.00483714,0.993216958,1.011219668,0.9906032,1.000309981,0.997540425,1.00130255,1.012494647,0.995680563,0.985596495
1.000093538,1.001422496,1.000573977,0.999765723,0.975744234,1.007678657,1.00267513,1.001258495,0.991157001,0.999091263,1.001864334,1.002448249,0.999339236,0.994437027,0.992365721,1.003285724,0.994301467,1.004478759,1.006900305,1.00739703,1.002611248,1.005887229,0.99387757,1.010163603,0.997534343,1.006709537,1.002384028,0.995661814,0.999207712
1.004488461,1.007049642,1.003097551,1.020315423,1.011595927,1.008010942,1.00116725,0.995977939,0.975411551,1.004417931,0.996063516,1.000187902,0.998236676,1.005594093,0.998765343,1.0008187,0.99832837,0.998513771,0.99830898,1.004312296,0.990784354,0.995122616,0.950946808,1.000736166,1.001412465,1.001224211,0.998461108,0.994123001,0.993656379
1.002978961,0.992999707,0.990164099,1.01038028,0.983951813,1.003489048,0.995836109,0.992932817,1.00800349,0.996571805,0.992527132,0.99474074,1.005667212,1.008900779,0.992392516,1.002617774,0.992154236,1.00831058,0.998751903,0.994893872,0.996360318,1.002186767,0.968570054,1.003249136,1.00352604,1.006113259,0.997477918,1.008969493,1.000531983
1.010766698,1.005681829,1.010511164,1.001500145,1.000946592,0.993046166,1.020488351,1.007625826,1.000162034,1.010709378,1.007746367,1.00641994,1.012514688,1.000882245,1.000670745,1.006581848,1.000482212,1.004428519,1.00446309,1.016680286,0.998883805,1.000902829,1.016224891,1.00537736,1.000702758,1.009114273,0.935665109,0.989291868,1.010368717
1.000918255,0.992780891,1.005029479,0.982002648,1.006401433,0.995137133,1.000737556,0.988799188,0.992655398,0.992165419,0.994468336,1.012007505,1.000939574,1.00594978,0.997701829,0.975898368,0.99696369,0.996570749,0.997600666,0.982560751,1.004368153,0.993384913,0.958846272,0.963350155,0.987359603,0.989897679,0.971926093,0.99918307,1.002806771
0.998623835,0.994941553,0.998180222,0.994060397,0.991254016,1.002736493,1.009580724,1.000102072,1.001033687,0.997734589,0.996026832,0.995179848,1.002094223,0.998904622,0.999232162,1.004208483,0.98540073,1.004055581,0.995011536,0.997664678,1.002225073,1.004086326,1.022921739,0.990347009,0.99715505,0.999932347,0.979301884,1.005007644,0.997113601
1.00119435,0.969971334,0.994246021,0.986840872,0.983155921,1.007212456,1.001946614,0.993571454,1.002445636,0.997340324,0.993472643,0.986400913,1.002305916,0.996710592,0.996253962,1.003749617,0.994897993,0.988494461,1.000447654,0.996371664,0.998385347,0.993292645,0.990224968,0.998853233,0.992867297,0.999053741,0.963722336,0.999186557,1.007456123
0.989722867,0.990772661,0.988425373,0.995523741,0.984944011,0.992645694,0.987128657,0.989883943,0.989482233,0.991804287,0.988173496,0.993389934,0.993888913,0.996259582,0.992768994,0.991704691,0.985502949,0.996161486,0.987829969,1.001527135,0.996158931,0.997647967,0.990086544,0.992410313,1.01113504,0.993369894,0.978559787,0.991756513,0.992686147
1.001112572,0.996748529,1.002376835,0.999952695,0.989081348,0.995710645,0.997375767,1.012813202,0.992986691,0.994163169,0.998005267,0.997718669,0.998697866,0.990282707,1.000388472,0.994349635,1.005153597,0.991920421,1.001087082,0.99460475,0.998579412,0.996425576,1.00249259,0.996529512,1.004085258,1.003541538,1.001839789,1.001436624,0.998245733
1.014632293,1.018079306,1.034642229,0.946679608,1.013399276,1.016643783,1.016444663,1.003738967,1.006676632,1.010554826,1.019394446,1.016577706,1.003621614,1.029884032,1.013008407,1.00880224,1.030912475,1.01340857,1.020993575,1.012028266,1.011889015,1.00648749,1.024695525,1.016703186,1.018574262,1.022531333,1.013021669,1.009119859,1.008259397
1.007940873,1.000217193,1.011235395,0.938501524,0.995267035,1.004429969,1.002264998,1.003367883,1.008550745,1.002023618,1.00413917,1.004123749,1.00447456,0.997184907,0.997029257,1.004141816,0.993722825,1.004451609,1.007001693,0.995455605,1.004719833,1.006445788,1.011227683,1.003996226,0.997394894,1.007035229,1.005273566,0.998883022,0.999825734
1.015484914,1.017211495,1.00442211,1.004608324,1.007699306,1.008437162,1.006214657,1.003153105,0.984456516,1.010032528,1.002024859,1.014933713,1.001652615,1.003691683,1.003364071,1.001264896,1.004178819,1.004554936,1.007745089,1.005852745,1.011294322,1.002109697,1.025906926,1.009666408,1.004004876,1.004877117,1.014754131,1.006709322,0.994421625
1.00187265,1.002188359,1.011116548,0.989818033,1.001423236,1.002852291,0.999438518,1.001115341,1.002594689,1.001354534,1.001659891,0.982894979,0.99002941,0.988749459,1.00910046,1.003735071,1.003483988,0.99865201,1.000785991,1.010939171,1.001383673,1.000451113,1.004043623,1.00538139,1.005029501,1.011346468,0.998707561,0.991820681,1.003418415
1.010413876,1.018534353,1.013008219,1.015242438,0.992370379,1.008722013,1.005698234,1.004000577,1.003413881,1.000644161,1.004611339,1.016654248,0.996956977,0.991247221,1.011486682,1.014173125,1.003375431,1.000981666,1.0115194,0.999194198,1.011054106,1.008417218,0.992616536,1.005228089,1.007592718,1.008171271,1.013102572,1.002036215,1.004192837
1.000264323,1.000365996,1.010208511,0.982295071,1.010778684,1.005827011,1.004548711,1.021234773,1.00653022,1.010170498,1.005594198,0.995766538,0.996874942,1.002428278,1.00600656,0.992553796,1.00197041,0.997302939,1.014321421,1.011751117,0.990921515,1.005664101,1.014319833,1.002724302,0.994519627,0.996783739,1.007185071,1.012599126,0.983994468
0.992250066,1.000940918,0.99207529,1.003089057,1.000372767,0.996262437,0.995233572,0.993332316,1.003870936,1.00197548,1.001996994,1.0012939,1.009258614,1.003303259,0.99636161,0.995433563,1.002542083,1.006883795,1.000680463,0.998519722,1.003841986,0.985104424,1.008352961,1.012225971,0.99018426,0.997612216,1.010938459,1.001906422,0.972418645
0.983136584,0.998067732,1.008738562,1.007310637,0.991502057,0.999062033,0.995290573,0.966189399,1.010698968,0.993958204,0.993665025,0.993538896,0.991693087,0.999341484,0.97865163,1.010157829,0.996555349,1.002075478,0.998894985,0.988596191,0.998233553,0.987963657,0.974215358,0.997437943,1.002956487,0.994566298,0.984632288,0.987881833,0.999909073
1.009479128,1.004028903,1.036830314,0.990801808,1.007894166,1.012767575,1.009383262,1.001337973,1.020795244,1.013820488,1.013180492,1.015235953,1.005900015,0.999560707,0.984213605,1.007568762,1.006288997,1.010599432,1.022974847,1.015226669,1.00756977,1.023147742,1.00606788,1.021038481,1.010750876,1.013333353,1.012900095,1.004257897,0.987908046
0.978894643,0.972953244,0.97929165,0.971746717,0.967999448,0.977753114,0.977991379,0.971117304,0.993577928,0.983464847,0.985930464,0.974743759,0.991383042,1.009228785,0.969767659,1.002360911,0.976384729,0.992043336,0.973631692,0.933871153,0.991901707,1.003944326,0.980438029,0.967355513,1.025218682,0.982477561,0.981289339,0.992125994,0.996042693
0.996163,0.999410814,0.987908925,1.022889742,1.012406573,0.999810353,0.998375197,0.99761848,1.004927115,1.000641667,0.998063884,0.990987626,0.997808758,1.002177204,0.991680012,0.994165211,0.992915093,1.000729219,1.005211457,1.00170337,1.002950964,1.000370667,0.999069185,0.996161022,1.005354819,0.999738629,0.988463371,0.998880739,0.995934565
1.004218626,1.009003741,0.989668263,0.99978409,1.003501225,1.009482268,1.010090308,1.011564411,0.998207523,1.009940378,1.007472331,1.012504737,1.014347456,1.013252227,1.010007055,1.009476605,1.019831691,1.006921661,1.002124766,1.012753492,1.010396214,1.000222297,0.985943442,0.990800529,1.009154444,1.014833719,1.003728303,1.001527982,1.021801633
0.995251169,0.989642551,1.008994101,1.010340693,0.995145639,0.998309205,0.989204898,0.996538869,0.999524686,0.997650527,0.993010964,0.994760498,1.000938082,0.999356818,0.996597318,1.000160012,0.999613969,0.99240224,0.99033155,0.996521936,0.998835226,1.010149726,0.993097531,0.973149315,1.004123371,0.993045705,1.005006492,0.988710323,1.00127111
1.001651688,1.007138187,1.001326471,1.000614658,1.008917668,1.004140045,1.001873084,1.006051645,1.004280042,1.009101852,1.004883582,0.999059462,1.001297823,0.999356383,1.01134763,1.010026154,1.006613222,1.0041318,1.001370241,1.011433446,1.006316822,1.004033649,1.002151293,1.000386784,0.970433657,1.00291789,1.004499405,0.999177019,1.003899166
1.001282512,1.012416744,1.006517571,1.0186412,1.023570372,1.011806615,1.001300626,1.004236908,1.009628544,1.002396903,1.008433428,1.011109019,1.006552333,1.006011142,1.00516338,1.00269283,0.996403395,1.006535142,1.008637664,1.002022822,1.004828585,1.00189927,1.020765384,1.020556787,1.000846293,1.0098274,1.012158087,1.004118213,1.002890434
1.021957859,1.009422087,1.006791303,1.02653242,1.035131706,1.018336691,1.01428805,1.024740871,1.019542446,1.016045828,1.015591827,1.015083743,0.994205615,0.997012377,1.033685626,0.992048473,1.020021191,1.001563079,1.009157156,1.012112623,0.996059548,1.006270049,0.993043751,1.017743247,0.999323508,1.006850586,1.003477193,1.002973454,1.013329758
0.993733241,1.003441565,1.014536707,0.997982303,0.999572207,1.005638432,0.999919946,1.003862941,0.993201794,0.997336917,0.997906504,0.997248266,0.990862073,0.996789362,1.004778288,0.999787712,1.000896494,0.998919579,1.001428373,0.989909657,1.001061376,0.991233111,0.995397943,0.995843169,0.990522914,1.003306652,0.871948327,0.991003905,0.995111519
0.996036018,1.002546407,1.006854984,0.984619296,0.993366096,1.006149394,0.99167533,1.017012663,1.022129602,0.995342772,1.004405598,1.020603366,0.996078651,0.99162551,1.001997327,1,1.00471409,0.999639478,1.006544165,1.001185232,0.999421706,0.998465083,1.005850792,1.013145599,1.005808987,1.004309849,0.990606919,1.002578915,1.005001769
0.996020306,0.996941758,1.001740445,1.028902623,1.006247379,0.991191767,1.007345258,1.006820646,1.009264367,1.004866268,0.994081998,1.00793075,0.988335707,1.006496319,1.001993356,1.008070024,1.008914719,0.984010517,0.994915396,1.009589179,0.997492507,0.999414334,1.006304926,0.974787904,1.002038441,0.994825142,0.98741798,1.009465984,1.019818726
1.007628006,1.016014153,1.006694241,0.990072268,1.001641304,1.001269496,1.012980729,1.000741774,1.008031933,1.003911281,1.003501895,0.994277539,1.004499417,0.999784875,0.997631679,1.004424143,1.001767219,0.991447782,1.004440332,1.001407165,1.002127062,0.999120935,1.005618659,1.000252296,1.001695169,1.000063404,1.009972243,1.007338712,1.002178649
0.997656795,0.997287759,1.015736081,0.955578791,0.996152793,1.005071599,1.002056652,1.000790533,1.007374072,1.002226351,1.000767738,1.001438885,0.999706315,1.001721498,1.003228601,0.99549053,0.998189499,0.997535398,1.000333648,0.992154579,1.012735157,0.996187764,0.999879416,0.99943241,1.00067695,1.000634355,1.006765442,1.004047364,0.999652165
0.992321599,0.990250365,0.997001459,0.985367991,0.975182371,0.994413372,0.991000955,0.990520401,0.986981042,0.992533679,0.9910733,0.993534483,0.995813192,1.002577852,0.992617142,1.001211462,0.98576878,0.99814704,0.994580163,0.994688965,0.997046804,0.994921968,1.000160776,0.990534486,0.987654338,0.998351854,0.989829259,0.994558087,1.016527505
1.002822085,1.00471553,1.005614015,0.988890075,1.008654147,1.011598405,0.999601697,1.011763538,0.992682922,0.994529033,1.006403483,1.007772957,1.000073726,0.99935721,1.004481672,0.995475584,1.000707652,1.000247577,1.007629133,1.007119103,0.999904433,1.001997226,0.98890633,1.020832031,1.003595873,1.006794038,1.00018345,1.009220752,1.0025672
0.997185857,0.990819547,0.991675805,1.014303727,1.0097433,0.996058724,1.003984381,0.99926104,1.010279311,1.005813546,1.005313939,1.000896843,0.997271021,1.001500858,1.008448899,0.998203171,1.00669463,0.987874231,1.001164822,1.001413796,1.000955547,1.006053388,0.956875174,1.003057857,0.999146903,0.995585286,0.980370592,1.012048243,0.995220161
1.009649577,0.996408292,0.999597889,1.025610576,1.016778297,1.012410126,0.950551662,1.024700458,1.011763004,1.009757657,1.003964309,1.011111093,1.005694763,1.000642325,1.046879374,1.014400683,1.018217576,0.994864747,1.005152456,1.014588212,1.002959408,1.010566496,0.948177737,0.999875636,1.003073788,1.011275801,1.000187163,1.007539633,1.115437395
0.996573754,0.99885069,1.001810228,0.988989506,0.993271976,1.004796589,1.003172988,0.961845688,1.004954599,0.997107152,0.996882608,0.997518628,1.003971231,1.005562644,0.988580191,1.001304802,0.992686984,0.98866925,1.000826838,1.006841419,1.006377356,0.99324711,1.031269581,0.996142051,0.999489224,1.005011294,1.014780187,1.008566385,1.015223705
1.012213861,0.983525136,1.000100407,1.016672908,1.012691615,1.006895332,1.008573323,1.009654304,0.998096261,1.005308648,1.008617114,1.00764037,1.010987401,0.998936191,1.010551173,0.999218092,1.004957568,0.987648093,0.997686857,1.011171265,1.006526009,1.01133126,0.959861033,0.991254956,1.001362664,0.998691062,1.01106191,1.004881382,0.983792797
0.998927467,0.970327031,1.019473044,0.988997139,1.004998986,0.988762072,0.992572411,1.030023772,1.010172651,1.000184195,0.958453917,1.032622148,1.003622663,1.007028711,1.028802926,0.999530537,1.003411734,0.953068506,1.008280202,1.010592255,0.994643864,0.982145431,0.981354042,0.978889622,0.982820174,1.001310653,1.005470441,1.002234567,1.014241771
1.017090157,0.972598235,1.003593738,1.006754657,1.004343534,1.001598313,0.996591037,0.990428138,0.995691121,1.037878317,1.008770068,0.998804662,0.992780826,1.00423014,0.992650884,1.017222499,1.00569751,0.990124471,1.013139575,1.005296901,1.001889513,1.022521514,1.022643443,1.004184428,1.004499862,0.998254812,0.990750852,1.000193835,1.00531307
0.988211524,0.993745422,1.003286569,0.987107654,0.99316409,0.998936135,1.017019865,0.993638007,0.995721069,0.995149692,0.98973843,1.005641956,1.002254203,0.998315122,1.001233906,0.994920702,0.998446583,1.003689078,1.003161214,0.979372241,0.99962281,0.983301,1.024171369,1.017757484,1.005685699,1.001498439,0.990298316,0.99214967,0.994186455
1.014599831,1.019278714,1.014423292,0.996934659,0.997541748,1.006212265,1.000984372,0.997751677,1.006201797,1.021219644,1.011159846,0.999319942,1.015018443,1.017088544,1.001232394,1.006910051,1.004392821,1.015518617,1.01357466,1.000801271,0.973115763,1.010248108,1.015278944,1.015558082,0.979098903,1.007855424,0.983733881,1.006837911,1.012758263
1.000438677,0.991878104,0.998457721,1.003850067,0.969724685,1.003351596,0.969349303,0.982365014,1.003251628,0.996973372,0.996511012,0.998979279,0.994996447,0.995229226,0.998329567,1.012137714,0.998086569,1.00174263,0.996572066,1.010980201,1.005137631,1.008477632,0.999002533,0.989642138,0.998775153,0.998948416,1.004697482,1.004462977,1.013047428
1.016312928,1.012226545,0.99092487,1.019549345,0.988383133,0.990330538,0.99678731,1.004288426,0.998935754,0.994920923,0.990568085,0.981096731,1.003232737,0.997082118,1.000528384,1.001517927,0.870549568,1.021544261,1.033117286,0.990609786,0.996045877,1.000071914,1.00191008,1.022123327,0.978451227,0.997089597,0.985225342,0.99990339,1.01584011
1.01484295,1.0054854,0.995226052,0.994749271,1.021303121,0.992011344,0.993214555,1.008341649,0.986004847,1.010738188,1.005842924,0.910085039,1.005298998,1.008779222,1.007569756,0.997423357,1.004981108,1.003798815,1.005729811,1.008565555,1.024980655,1.007543667,1.026907609,1.017597713,1.013070797,1.011861812,1.003226993,0.98077668,1.019527783
