AXP,AMGN,AAPL,BA,CAT,CSCO,CVX,GS,HD,HON,IBM,INTC,JNJ,KO,JPM,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,CRM,VZ,V,WBA,WMT,DIS
18,22,17,35,34,12,38,26,13,29,15,17,25,23,29,25,34,22,15,17,27,21,18,13,18,16,18,25,15
